district,district_code,level,tru,entity_name,entity_code,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P
Nandurbar,01,TOWN,Urban,Khapar (Ct),525192,1459,7235,3697,3538,825,372,2429,5343,2767,2551,216,4468
Nandurbar,01,TOWN,Urban,Akkalkuwa (Ct),525193,1929,17840,13273,4567,1289,392,879,15722,2726,2620,106,15114
Nandurbar,01,TOWN,Urban,Makranifali (Ct),525194,979,4812,2412,2400,824,83,468,3315,1260,1137,123,3552
Nandurbar,01,TOWN,Urban,Vadfalya (Ct),525357,1109,6093,3212,2881,803,886,2876,4205,1977,1195,782,4116
Nandurbar,01,TOWN,Urban,Talode (M Cl),802640,5028,26363,13303,13060,3115,1128,8256,18554,10290,8518,1772,16073
Nandurbar,01,TOWN,Urban,Shahade (M Cl),802641,11633,61376,31414,29962,7948,3986,7772,46277,21385,18847,2538,39991
Nandurbar,01,TOWN,Urban,Nandurbar (M Cl),802642,20904,111037,57412,53625,13151,8281,13657,86231,35223,31224,3999,75814
Nandurbar,01,TOWN,Urban,Nawapur (M Cl),802643,6415,34207,17487,16720,3963,1802,8830,26035,12586,10984,1602,21621
Nandurbar,01,TOWN,Urban,Khandbara (Ct),525949,1282,6511,3289,3222,788,505,2464,4567,2287,2131,156,4224
Dhule,02,TOWN,Urban,Shirpur-Warwade (M Cl),802644,15187,76905,40235,36670,8977,5615,7280,57600,24551,22265,2286,52354
Dhule,02,TOWN,Urban,Dondaicha-Warwade(M Cl),802645,9479,46767,24011,22756,5435,2724,7373,33837,15290,13018,2272,31477
Dhule,02,TOWN,Urban,Nijampur (Ct),526463,1529,7696,3963,3733,1025,262,1185,5561,3028,2886,142,4668
Dhule,02,TOWN,Urban,Sakri (Ct),526464,4638,21764,11202,10562,2667,1577,3161,15507,8306,7784,522,13458
Dhule,02,TOWN,Urban,Dhule (M Corp.),802646,72076,375559,193446,182113,44836,29245,15237,290569,113925,105372,8553,261634
Dhule,02,TOWN,Urban,Walwadi (Ct),526630,6492,29636,15516,14120,2884,4233,3365,23881,8927,7706,1221,20709
Dhule,02,TOWN,Urban,Mahindale (Ct),526631,1717,7977,4196,3781,977,1139,1367,6175,2583,2218,365,5394
Dhule,02,TOWN,Urban,Awadhan (Ct),526632,1039,4732,2546,2186,670,477,523,3346,1674,1549,125,3058
Jalgaon,03,TOWN,Urban,Chopda (M Cl),802647,13815,72783,37601,35182,8951,5439,5848,53364,23734,19516,4218,49049
Jalgaon,03,TOWN,Urban,Yawal (M Cl),802648,7363,36706,18965,17741,4755,2775,2460,25297,12593,10702,1891,24113
Jalgaon,03,TOWN,Urban,Faizpur (M Cl),802649,5546,26602,13673,12929,3417,1703,2105,19929,8225,7107,1118,18377
Jalgaon,03,TOWN,Urban,Savda (M Cl),802650,4337,20584,10637,9947,2604,1973,1009,14949,6727,6426,301,13857
Jalgaon,03,TOWN,Urban,Raver (M Cl),802651,4926,27039,13843,13196,3666,2048,314,18747,8465,7764,701,18574
Jalgaon,03,TOWN,Urban,Bhusawal (M Cl),802652,38668,187421,96147,91274,19800,28542,6125,148137,54115,47281,6834,133306
Jalgaon,03,TOWN,Urban,Nimbhore Budruk (Ct),527148,1713,7501,4006,3495,734,669,943,5920,2352,2256,96,5149
Jalgaon,03,TOWN,Urban,Kandari (Ct),527149,3545,16353,8570,7783,1845,3872,1424,12968,5498,4622,876,10855
Jalgaon,03,TOWN,Urban,Varangaon (Ct),527150,7783,35411,18385,17026,4178,5625,1040,26987,11541,9491,2050,23870
Jalgaon,03,TOWN,Urban,Jalgaon (M Corp.),802653,99361,460228,240590,219638,53086,33244,24316,355368,148035,136836,11199,312193
Jalgaon,03,TOWN,Urban,Erandol (M Cl),802654,6235,31071,16000,15071,3916,1745,1763,20819,11705,10426,1279,19366
Jalgaon,03,TOWN,Urban,Dharangaon (M Cl),802655,6753,35375,18211,17164,4412,1976,1745,24893,13050,11569,1481,22325
Jalgaon,03,TOWN,Urban,Amalner (M Cl),802656,19742,95994,49564,46430,10178,7245,6136,73114,32819,26940,5879,63175
Jalgaon,03,TOWN,Urban,Parola (M Cl),802657,7325,37666,19552,18114,4419,2192,811,28173,12946,11226,1720,24720
Jalgaon,03,TOWN,Urban,Bhadgaon (M Cl),802658,7736,37214,19334,17880,4668,1940,3249,26132,14276,11475,2801,22938
Jalgaon,03,TOWN,Urban,Chalisgaon(M Cl),802659,19940,97551,50737,46814,11087,10171,3468,74252,31337,27123,4214,66214
Jalgaon,03,TOWN,Urban,Takali Pr. Chalisgaon (Ct),527863,2296,10630,5688,4942,1213,714,676,8417,3619,3355,264,7011
Jalgaon,03,TOWN,Urban,Pachora (M Cl),802660,12325,59609,30958,28651,7269,5919,2022,42995,19836,16393,3443,39773
Jalgaon,03,TOWN,Urban,Pachora (Rural) (Ct),527991,50,211,120,91,40,2,125,81,123,49,74,88
Jalgaon,03,TOWN,Urban,Jamner (M Cl),802661,9614,46762,24270,22492,6091,3761,1717,33778,14884,13588,1296,31878
Buldana,04,TOWN,Urban,Jalgaon (Jamod) (M Cl),802662,5395,28276,14550,13726,3633,2537,545,21408,9777,8971,806,18499
Buldana,04,TOWN,Urban,Shegaon (M Cl),802663,12031,59672,30547,29125,7252,9015,1318,47020,20998,19073,1925,38674
Buldana,04,TOWN,Urban,Nandura (M Cl + Og),802664,8775,44419,22848,21571,5604,4768,700,35039,14399,12809,1590,30020
Buldana,04,TOWN,Urban,Nandura (M Cl),802664,8261,42167,21668,20499,5364,4519,618,33136,13705,12228,1477,28462
Buldana,04,TOWN,Urban,Malkapur (M Cl),802665,12879,67740,34693,33047,8984,4551,504,51668,21268,17411,3857,46472
Buldana,04,TOWN,Urban,Khamgaon (M Cl),802666,19185,94191,48368,45823,10597,11149,1281,76870,29659,26806,2853,64532
Buldana,04,TOWN,Urban,Mehkar (M Cl),802667,9068,45248,23274,21974,5935,8202,499,33980,15653,14252,1401,29595
Buldana,04,TOWN,Urban,Chikhli (M Cl),802668,11864,57889,29977,27912,6785,9515,515,45627,18813,16941,1872,39076
Buldana,04,TOWN,Urban,Buldana (M Cl),802669,14098,67431,34502,32929,7730,12342,1568,53971,20729,18884,1845,46702
Buldana,04,TOWN,Urban,Sundarkhed (Ct),529327,2938,13317,6938,6379,1285,5135,353,10896,3921,3602,319,9396
Buldana,04,TOWN,Urban,Deulgaon Raja (M Cl),802670,5972,30827,15954,14873,3997,3460,196,23538,10086,9548,538,20741
Buldana,04,TOWN,Urban,Sindkhed Raja (M Cl),802671,3377,16434,8553,7881,2145,2482,192,11721,7226,6784,442,9208
Buldana,04,TOWN,Urban,Lonar (M Cl),802672,4638,23416,12114,11302,3208,2602,990,17378,8515,7324,1191,14901
Akola,05,TOWN,Urban,Telhara (M Cl),802673,4518,20986,10759,10227,2352,3725,641,16805,8034,7668,366,12952
Akola,05,TOWN,Urban,Akot (M Cl),802674,18441,92637,47733,44904,11055,10461,1328,72182,30838,28104,2734,61799
Akola,05,TOWN,Urban,Balapur (M Cl),802675,7761,44594,22909,21685,6152,3139,528,34309,14470,12967,1503,30124
Akola,05,TOWN,Urban,Akola (M Corp.),802676,86016,425817,217393,208424,47319,66078,8715,347893,139283,132005,7278,286534
Akola,05,TOWN,Urban,Umari Pr. Akola (Ct),530164,1472,6756,3527,3229,770,3008,301,5430,2575,2185,390,4181
Akola,05,TOWN,Urban,Umri Pragane Balapur (Ct),530165,4702,20262,10469,9793,2044,3100,480,17044,7156,6330,826,13106
Akola,05,TOWN,Urban,Shivar (Ct),530166,1382,6047,3161,2886,692,523,188,4995,2409,2274,135,3638
Akola,05,TOWN,Urban,Shivani (Ct),530167,2907,13699,7022,6677,1869,4940,210,10399,4577,4193,384,9122
Akola,05,TOWN,Urban,Malkapur (Ct),530168,3476,15420,7955,7465,1516,3754,433,12796,5307,4893,414,10113
Akola,05,TOWN,Urban,Khadki Bk (Ct),530169,2712,12133,6284,5849,1241,2827,550,10208,3976,3654,322,8157
Akola,05,TOWN,Urban,Murtijapur (M Cl),802677,8230,40295,20309,19986,4348,6448,950,33088,13446,12109,1337,26849
Akola,05,TOWN,Urban,Patur (M Cl),802678,3913,21095,10880,10215,2535,2481,295,16777,6729,5126,1603,14366
Washim,06,TOWN,Urban,Mangrulpir (M Cl),802679,5830,30983,15963,15020,3839,3312,552,24336,10358,8143,2215,20625
Washim,06,TOWN,Urban,Karanja (M Cl),802680,13095,67907,34703,33204,8395,6317,894,52791,21906,20451,1455,46001
Washim,06,TOWN,Urban,Washim (M Cl),802681,15393,78387,40262,38125,9802,14837,1129,61105,25088,23050,2038,53299
Washim,06,TOWN,Urban,Risod (M Cl),802682,6743,34136,17647,16489,4571,4809,492,24929,11868,10522,1346,22268
Amravati,07,TOWN,Urban,Dharni (Ct),531532,3234,15761,8075,7686,2066,1537,3493,11747,4873,3504,1369,10888
Amravati,07,TOWN,Urban,Chikhaldara (M Cl),802683,948,5158,2789,2369,503,882,1844,4277,1329,910,419,3829
Amravati,07,TOWN,Urban,Anjangaon (M Cl),802684,11168,56380,29017,27363,6526,5555,328,44333,19185,16409,2776,37195
Amravati,07,TOWN,Urban,Achalpur (M Cl),802685,21756,112311,58108,54203,12236,13773,4069,91547,37701,32741,4960,74610
Amravati,07,TOWN,Urban,Chandurbazar (M Cl),802686,3598,18759,9529,9230,2006,2902,318,15304,6168,5023,1145,12591
Amravati,07,TOWN,Urban,Morshi (M Cl),802687,8268,37333,19031,18302,3806,3609,1957,30375,13286,11336,1950,24047
